,UNICAST (2048),UNICAST (34525),UNICAST (2054),BROADCAST (2048),UNICAST (35130),UNICAST (35020),BROADCAST (2054)
2021-05-07 20:56:39.437668,14.0,297.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.437952,14.0,298.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.438305,14.0,299.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.438608,14.0,300.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.439719,14.0,301.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.440045,14.0,302.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.440342,14.0,303.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.440632,14.0,304.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.441186,14.0,305.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.441527,14.0,306.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.441820,14.0,307.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.442166,14.0,308.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.442513,14.0,309.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.442815,14.0,310.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.443108,14.0,311.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.443396,14.0,312.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.443681,14.0,313.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.443968,14.0,314.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.444260,14.0,315.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.444543,14.0,316.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.444854,14.0,317.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.445144,14.0,318.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.445438,14.0,319.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.445826,14.0,320.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.446125,14.0,321.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.446447,14.0,322.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.446743,14.0,323.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.447027,14.0,324.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.447508,14.0,325.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.447954,14.0,326.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.448261,14.0,327.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.448557,14.0,328.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.448853,14.0,329.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.449143,14.0,330.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.449430,14.0,331.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.449721,14.0,332.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.471943,14.0,333.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.483148,14.0,334.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.484268,14.0,335.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.485429,14.0,336.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.486676,14.0,337.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.488085,14.0,338.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.489455,14.0,339.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.490716,14.0,340.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.491843,14.0,341.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.492280,14.0,342.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.492676,14.0,343.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.493327,14.0,344.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.494061,14.0,345.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.494733,14.0,346.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.495558,14.0,347.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.496226,14.0,348.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.496910,14.0,349.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.497408,14.0,350.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.497910,14.0,351.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.498302,14.0,352.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.498675,14.0,353.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.498989,14.0,354.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.499284,14.0,355.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.499580,14.0,356.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.499867,14.0,357.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.500155,14.0,358.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.500444,14.0,359.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.500745,14.0,360.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.501039,14.0,361.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.501327,14.0,362.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.502144,14.0,363.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.502487,14.0,364.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.502774,14.0,365.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.503104,14.0,366.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.503415,14.0,367.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.503702,14.0,368.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.503983,14.0,369.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.504265,14.0,370.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.504562,14.0,371.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.504847,14.0,372.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.505166,14.0,373.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.505450,14.0,374.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.505737,14.0,375.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.506019,14.0,376.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.506367,14.0,377.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.506673,14.0,378.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.506963,14.0,379.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.507255,14.0,380.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.507542,14.0,381.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.507827,14.0,382.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.508116,14.0,383.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.508405,14.0,384.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.508687,14.0,385.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.509021,14.0,386.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.509312,14.0,387.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.509598,14.0,388.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.509890,14.0,389.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.510199,14.0,390.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.510518,14.0,391.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.510810,14.0,392.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.511124,14.0,393.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.511450,14.0,394.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.511775,14.0,395.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.512064,14.0,396.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.512388,14.0,397.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.512679,14.0,398.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.512970,14.0,399.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.513257,14.0,400.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.513542,14.0,401.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.513824,14.0,402.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.514154,14.0,403.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.514767,14.0,404.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.515114,14.0,405.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.515410,14.0,406.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.515701,14.0,407.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.515987,14.0,408.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.516264,14.0,409.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.516540,14.0,410.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.516832,14.0,411.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.517157,14.0,412.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.517434,14.0,413.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.517708,14.0,414.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.518000,14.0,415.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.518311,14.0,416.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.605675,14.0,417.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.606153,14.0,418.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.616094,14.0,419.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.617470,14.0,420.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.618195,14.0,421.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.653448,14.0,422.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.655004,14.0,423.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.656901,14.0,424.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.658232,14.0,425.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.663128,14.0,426.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.685523,14.0,427.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.685903,14.0,428.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.686200,14.0,429.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.694457,14.0,430.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.695545,14.0,431.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.696429,14.0,432.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.741338,14.0,433.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.742805,14.0,434.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.744346,14.0,435.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.745515,14.0,436.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.746444,14.0,437.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:39.752236,14.0,438.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:40.087762,15.0,438.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.104465,16.0,438.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.239188,17.0,438.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.240599,17.0,439.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.242327,18.0,439.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.243017,19.0,439.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.243421,19.0,440.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.243811,19.0,441.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.254463,19.0,442.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.259087,19.0,443.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.261228,20.0,443.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.263588,21.0,443.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.264937,22.0,443.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.266360,23.0,443.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.267506,24.0,443.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.268819,25.0,443.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.269153,25.0,444.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.269436,25.0,445.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.269722,25.0,446.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.290182,25.0,447.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.291968,25.0,448.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.293912,25.0,449.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.295211,25.0,450.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.298472,25.0,451.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.388487,25.0,452.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.397756,25.0,453.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.399855,25.0,454.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.432199,25.0,455.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.433881,25.0,456.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.435808,25.0,457.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.436720,25.0,458.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:42.440571,25.0,459.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.690595,25.0,460.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.691196,25.0,461.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.695416,25.0,462.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.695885,25.0,463.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.699791,25.0,464.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.700932,25.0,465.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.701592,25.0,466.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.705004,25.0,467.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.706038,25.0,468.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.706519,25.0,469.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.744220,25.0,470.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.746206,25.0,471.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.748189,25.0,472.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.749115,25.0,473.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.753421,25.0,474.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.757166,25.0,475.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.757660,25.0,476.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.758339,25.0,477.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.759069,25.0,478.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.759789,25.0,479.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.760192,25.0,480.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.764557,25.0,481.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.765987,26.0,481.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.766986,26.0,482.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.768047,26.0,483.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.768764,27.0,483.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.769357,27.0,484.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.769990,27.0,485.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.770438,27.0,486.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.773637,27.0,487.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.774662,27.0,488.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.775666,28.0,488.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.776743,29.0,488.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.777454,29.0,489.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.778265,29.0,490.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.779191,30.0,490.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.780252,31.0,490.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.802692,31.0,491.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.803173,31.0,492.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.803524,31.0,493.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.803856,31.0,494.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.804183,31.0,495.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.804510,31.0,496.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.804827,31.0,497.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.805167,31.0,498.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.805488,31.0,499.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.805826,31.0,500.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.806137,31.0,501.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.806468,31.0,502.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.807020,31.0,503.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.807628,31.0,504.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.808181,31.0,505.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.808798,31.0,506.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.809433,31.0,507.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.810090,31.0,508.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.810830,31.0,509.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.811466,31.0,510.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.812132,31.0,511.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.812841,31.0,512.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.813607,31.0,513.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.814397,31.0,514.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.815161,31.0,515.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.815796,31.0,516.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.816436,31.0,517.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.817068,31.0,518.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.817682,31.0,519.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.818293,31.0,520.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.818897,31.0,521.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.819505,31.0,522.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.820088,31.0,523.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.820643,31.0,524.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.821175,31.0,525.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.823148,31.0,526.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.823736,31.0,527.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.824300,31.0,528.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.824856,31.0,529.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.825447,31.0,530.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.826098,31.0,531.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.826786,31.0,532.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.827519,31.0,533.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.828317,31.0,534.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.829119,31.0,535.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.829834,31.0,536.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.830558,31.0,537.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.831268,31.0,538.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.831951,31.0,539.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.832676,31.0,540.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.833433,31.0,541.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.834169,31.0,542.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.834869,31.0,543.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.835226,31.0,544.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.835522,31.0,545.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.835814,31.0,546.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.836101,31.0,547.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.836399,31.0,548.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.836683,31.0,549.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.836966,31.0,550.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.837250,31.0,551.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.837545,31.0,552.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.837822,31.0,553.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.838095,31.0,554.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.838412,31.0,555.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.838714,31.0,556.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.838991,31.0,557.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.839278,31.0,558.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.839668,31.0,559.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.839985,31.0,560.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.840279,31.0,561.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.840583,31.0,562.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.840875,31.0,563.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.841286,31.0,564.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.841962,31.0,565.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.842664,31.0,566.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.843053,31.0,567.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.843406,31.0,568.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.843717,31.0,569.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.844010,31.0,570.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.844367,31.0,571.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.844702,31.0,572.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.844996,31.0,573.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.845285,31.0,574.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.845573,31.0,575.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.845859,31.0,576.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.846145,31.0,577.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.846477,31.0,578.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.846782,31.0,579.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.847092,31.0,580.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.847381,31.0,581.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.847679,31.0,582.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.847958,31.0,583.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.848238,31.0,584.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.848537,31.0,585.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.848844,31.0,586.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.849150,31.0,587.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.849446,31.0,588.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.849753,31.0,589.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.850043,31.0,590.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.850372,31.0,591.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.850725,31.0,592.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.851014,31.0,593.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.851299,31.0,594.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 20:56:44.851647,31.0,595.0,0.0,0.0,0.0,0.0,0.0
